country,iso,BHI_mean,CDA_mean,CDO_mean,GDP_mean,GPC_mean,PMD_mean,POP_mean,TCL_mean,UWD_mean,cluster,distance_from_india
Kenya,KEN,0.6858667215936718,0.03881364519354911,9.543700115053973,26.064609734774184,8.433270544291727,436.5015363328684,17.631558187396973,0.005236202210895622,7.649358975895663,1,4.192201194083891
Kiribati,KIR,0.7230849535622884,0.03664428598852807,4.087479825273416,19.48506687395025,7.834098687192404,135.25118266271525,11.651376805660723,0.0035016278291566,6.821809264801103,3,8.83408162239843
Kuwait,KWT,0.7012446645734736,0.030214291588766325,11.425832234838705,26.075704065364715,11.010861923983361,2508.6904440705757,15.064859186460131,0.0035016278291566,3.1519034215094717,0,5.211743771918169
Kyrgyzstan,KGZ,0.7047356857677606,0.03742854393395701,9.052463891044564,24.18134217706015,8.580382727162597,994.191996773051,15.60114881852808,0.00013394943268790608,4.4771202618348145,3,5.314451828822639
Laos,LAO,0.7300000266254614,0.1718100071179413,8.789828325318311,24.421328890000144,8.701751145796589,1488.2110979597899,15.719750775541357,0.010883750048876158,7.410703462852744,1,6.634315430115173
Latvia,LVA,0.6803401274106807,-0.0032936231460663733,8.926392205305394,24.830539794813312,10.312213582195639,1384.3328280689936,14.518360315860193,0.011134766189117554,2.6833381991383973,2,6.296396852934632
Lebanon,LBN,0.6510376668996835,0.02334703076175774,9.926135991593403,25.1127564537464,9.589976005395561,1514.5654471390308,15.52284974144285,0.0039730493027127205,4.883140697000631,0,4.622566726628504
Lesotho,LSO,0.6649493423887975,0.010141402357143328,7.72827573711123,22.450998036567523,7.896529932583995,880.531557977877,14.554841904108518,0.0010523430568051737,7.6333540458376445,3,6.141145014554832
Liberia,LBR,0.6649224122727444,0.027506004207899205,6.5805626379738875,22.666577645699746,7.358748485185279,614.8284723761942,15.308468518141243,0.011085759760060375,7.667013790485597,1,6.51711130234274
Lithuania,LTU,0.6587380195544286,-0.00015513482902432962,9.515974057629077,25.351594417819012,10.442913845536312,1278.1017554323546,14.90871070747317,0.007970332751843731,3.0082089015919316,2,5.650212511366946
Luxembourg,LUX,0.633559119906716,-0.001369968187539811,9.187627658086669,25.014474579904906,11.786579477471214,446.3611444268932,13.227904521807508,0.0045410631748927415,1.303879244417986,2,6.942762817764853
Madagascar,MDG,0.7539729523956848,0.04658714521753602,7.931994282529186,24.42699843964717,7.40765465845713,329.72953187170634,17.019950930504773,0.012927201180235753,8.383000535920058,1,6.176963158321916
Malawi,MWI,0.7022609503715955,0.0314268860698258,7.0961740818364945,23.9508671348141,7.329710186574123,364.995093878899,16.621816310249233,0.006974783821401148,7.872237287288013,1,5.782368152275783
Malaysia,MYS,0.7437894389015107,0.04025902157678413,12.328414564823227,27.414485720554534,10.179619243647211,1544.0337584497265,17.234904838633156,0.014429254010006498,4.7394080673163135,0,5.014026266786784
