"code","iso","country","PAR.raw.2000","PAR.raw.2001","PAR.raw.2002","PAR.raw.2003","PAR.raw.2004","PAR.raw.2005","PAR.raw.2006","PAR.raw.2007","PAR.raw.2008","PAR.raw.2009","PAR.raw.2010","PAR.raw.2011","PAR.raw.2012","PAR.raw.2013","PAR.raw.2014","PAR.raw.2015","PAR.raw.2016","PAR.raw.2017","PAR.raw.2018","PAR.raw.2019","PAR.raw.2020","PAR.raw.2021","PAR.raw.2022","PAR.raw.2023","PAR.raw.2024"
156,"CHN","China",0.013362739,0.014323891,0.014910637,0.016117476,0.01713046,0.01765637,0.018032778,0.019863988,0.020456277,0.020687082,0.0220229,0.022425288,0.022689491,0.023070607,0.023345545,0.023497367,0.024206758,0.025650912,0.026983282,0.027820058,0.028159676,0.028502034,0.028757505,0.028873592,0.02898236
170,"COL","Colombia",0.139011130218568,0.142524613761021,0.149834772950011,0.151114155479719,0.152742900638681,0.157738164630941,0.163823654361159,0.168973931133761,0.174460141549529,0.186378514725934,0.190522978,0.192099067209339,0.193478962003482,0.197895932013504,0.20083674217366,0.211745289461708,0.213579913952866,0.220869544668438,0.233413854731567,0.240988619770193,0.242404867978639,0.243997627876952,0.245567039,0.246314195290597,0.247250945723249
174,"COM","Comoros",0.053806417,0.053839848,0.055424588,0.055866014,0.056711064,0.056955376,0.057929885,0.062629782,0.063546633,0.06443258,0.182210844975849,0.182534032954783,0.188355797257268,0.188721396279236,0.188984817998224,0.203972914,0.204460139230977,0.204709234,0.20474427647369,0.207154831184717,0.208172682122865,0.220540735792603,0.220704580156625,0.220709461705906,0.220709503261046
184,"COK","Cook Islands",0.018316074,0.021451292,0.021799467,0.0232484,0.026815781,0.027372219,0.031308789,0.032391511,0.033347289,0.033645461,0.034133998,0.03419705,0.034220303,0.034226071,0.034232067,0.034236225,0.034257801,0.068533384,0.068638154,0.068677845,0.068677845,0.068677845,0.068677845,0.068710074,0.068710074
188,"CRI","Costa Rica",0.286003803,0.302369021641035,0.307807845660682,0.308775486,0.31123966971113,0.31707074403707,0.318204262296969,0.375517074357398,0.376527729358002,0.379430294719729,0.381584484626058,0.382994798541945,0.383619374929526,0.38512382275789,0.385754395971866,0.389966764703513,0.390478662685235,0.403161604458821,0.404989160619095,0.407703982032208,0.407925656480481,0.408251513537718,0.408475585186752,0.408727108844233,0.40895489504011
384,"CIV","Cote d'Ivoire",0.149478315,0.150474506912313,0.156214157608092,0.157994542182227,0.159390643009013,0.160374061469577,0.161090857130471,0.16387823172403,0.16600604,0.167509255945848,0.167795929748638,0.167863690680538,0.168557213,0.168603308977553,0.169488815867231,0.170096191444048,0.170426529876091,0.17097953049986,0.171139436670501,0.171922884,0.172127834546736,0.172451027065289,0.172788159119886,0.17351386,0.173591496994927
191,"HRV","Croatia",0.077218638,0.081148968,0.084388912,0.087559457,0.097953685,0.100106164259051,0.102131519834914,0.109244302,0.111925131000032,0.114368422417903,0.116961673177889,0.121194085327222,0.122062309,0.155105244056543,0.162173632500197,0.16414176829937,0.165884466992854,0.16709669664578,0.17000893911398,0.171937094316892,0.173466522431912,0.176360466725387,0.178697328826214,0.182811732,0.183256548476437
192,"CUB","Cuba",0.07531968,0.093771097,0.103235580942192,0.103403895502984,0.107691302,0.107996288158803,0.108635467273773,0.108965505819936,0.111746588658091,0.112816722919997,0.121795297074417,0.123017600583791,0.137717942859308,0.138803655392119,0.139154778981542,0.140267111779156,0.140971861562002,0.14150828968633,0.141893947128697,0.142346622674198,0.142625594008243,0.142950198,0.143169672433996,0.144075615902901,0.144217125181111
531,"CUW","Curacao",0.186058931508452,0.186573593841526,0.187224025381192,0.18732533001315,0.187669031,0.188528057496285,0.19119900002177,0.19162338643322,0.191702284796212,0.192836779422187,0.192974525950259,0.193712151886044,0.193778971282723,0.219838121551607,0.221268745959902,0.226868853283213,0.226877880481124,0.226970629301574,0.228303518068911,0.228501910074752,0.228593335954448,0.228667103519989,0.229517959852125,0.229616984,0.229619895284105
196,"CYP","Cyprus",0.102894497,0.107709412518397,0.109078623553497,0.110857744528609,0.111984933890537,0.114455437212962,0.115935752790134,0.121135917106917,0.140974217635424,0.141783861560916,0.143109100350533,0.14516771,0.145463768150045,0.145932766905077,0.146623138285718,0.151088388969049,0.156118893482781,0.156649221305451,0.166916049867331,0.169732895449544,0.170461517128746,0.178657526575224,0.179290470229447,0.180168006155892,0.180236790679816
